Date,Close,Ticker
2023-06-10 00:00:00+00:00,25851.240234375,BTC-USD
2023-06-11 00:00:00+00:00,25940.16796875,BTC-USD
2023-06-12 00:00:00+00:00,25902.5,BTC-USD
2023-06-13 00:00:00+00:00,25918.728515625,BTC-USD
2023-06-14 00:00:00+00:00,25124.67578125,BTC-USD
2023-06-15 00:00:00+00:00,25576.39453125,BTC-USD
2023-06-16 00:00:00+00:00,26327.462890625,BTC-USD
2023-06-17 00:00:00+00:00,26510.67578125,BTC-USD
2023-06-18 00:00:00+00:00,26336.212890625,BTC-USD
2023-06-19 00:00:00+00:00,26851.029296875,BTC-USD
2023-06-20 00:00:00+00:00,28327.48828125,BTC-USD
2023-06-21 00:00:00+00:00,30027.296875,BTC-USD
2023-06-22 00:00:00+00:00,29912.28125,BTC-USD
2023-06-23 00:00:00+00:00,30695.46875,BTC-USD
2023-06-24 00:00:00+00:00,30548.6953125,BTC-USD
2023-06-25 00:00:00+00:00,30480.26171875,BTC-USD
2023-06-26 00:00:00+00:00,30271.130859375,BTC-USD
2023-06-27 00:00:00+00:00,30688.1640625,BTC-USD
2023-06-28 00:00:00+00:00,30086.24609375,BTC-USD
2023-06-29 00:00:00+00:00,30445.3515625,BTC-USD
2023-06-30 00:00:00+00:00,30477.251953125,BTC-USD
2023-07-01 00:00:00+00:00,30590.078125,BTC-USD
2023-07-02 00:00:00+00:00,30620.76953125,BTC-USD
2023-07-03 00:00:00+00:00,31156.439453125,BTC-USD
2023-07-04 00:00:00+00:00,30777.58203125,BTC-USD
2023-07-05 00:00:00+00:00,30514.166015625,BTC-USD
2023-07-06 00:00:00+00:00,29909.337890625,BTC-USD
2023-07-07 00:00:00+00:00,30342.265625,BTC-USD
2023-07-08 00:00:00+00:00,30292.541015625,BTC-USD
2023-07-09 00:00:00+00:00,30171.234375,BTC-USD
2023-07-10 00:00:00+00:00,30414.470703125,BTC-USD
2023-07-11 00:00:00+00:00,30620.951171875,BTC-USD
2023-07-12 00:00:00+00:00,30391.646484375,BTC-USD
2023-07-13 00:00:00+00:00,31476.048828125,BTC-USD
2023-07-14 00:00:00+00:00,30334.068359375,BTC-USD
2023-07-15 00:00:00+00:00,30295.806640625,BTC-USD
2023-07-16 00:00:00+00:00,30249.1328125,BTC-USD
2023-07-17 00:00:00+00:00,30145.888671875,BTC-USD
2023-07-18 00:00:00+00:00,29856.5625,BTC-USD
2023-07-19 00:00:00+00:00,29913.923828125,BTC-USD
2023-07-20 00:00:00+00:00,29792.015625,BTC-USD
2023-07-21 00:00:00+00:00,29908.744140625,BTC-USD
2023-07-22 00:00:00+00:00,29771.802734375,BTC-USD
2023-07-23 00:00:00+00:00,30084.5390625,BTC-USD
2023-07-24 00:00:00+00:00,29176.916015625,BTC-USD
2023-07-25 00:00:00+00:00,29227.390625,BTC-USD
2023-07-26 00:00:00+00:00,29354.97265625,BTC-USD
2023-07-27 00:00:00+00:00,29210.689453125,BTC-USD
2023-07-28 00:00:00+00:00,29319.24609375,BTC-USD
2023-07-29 00:00:00+00:00,29356.91796875,BTC-USD
2023-07-30 00:00:00+00:00,29275.30859375,BTC-USD
2023-07-31 00:00:00+00:00,29230.111328125,BTC-USD
2023-08-01 00:00:00+00:00,29675.732421875,BTC-USD
2023-08-02 00:00:00+00:00,29151.958984375,BTC-USD
2023-08-03 00:00:00+00:00,29178.6796875,BTC-USD
2023-08-04 00:00:00+00:00,29074.091796875,BTC-USD
2023-08-05 00:00:00+00:00,29042.126953125,BTC-USD
2023-08-06 00:00:00+00:00,29041.85546875,BTC-USD
2023-08-07 00:00:00+00:00,29180.578125,BTC-USD
2023-08-08 00:00:00+00:00,29765.4921875,BTC-USD
2023-08-09 00:00:00+00:00,29561.494140625,BTC-USD
2023-08-10 00:00:00+00:00,29429.591796875,BTC-USD
2023-08-11 00:00:00+00:00,29397.71484375,BTC-USD
2023-08-12 00:00:00+00:00,29415.96484375,BTC-USD
2023-08-13 00:00:00+00:00,29282.9140625,BTC-USD
2023-08-14 00:00:00+00:00,29408.443359375,BTC-USD
2023-08-15 00:00:00+00:00,29170.34765625,BTC-USD
2023-08-16 00:00:00+00:00,28701.779296875,BTC-USD
2023-08-17 00:00:00+00:00,26664.55078125,BTC-USD
2023-08-18 00:00:00+00:00,26049.556640625,BTC-USD
2023-08-19 00:00:00+00:00,26096.205078125,BTC-USD
2023-08-20 00:00:00+00:00,26189.583984375,BTC-USD
2023-08-21 00:00:00+00:00,26124.140625,BTC-USD
2023-08-22 00:00:00+00:00,26031.65625,BTC-USD
2023-08-23 00:00:00+00:00,26431.640625,BTC-USD
2023-08-24 00:00:00+00:00,26162.373046875,BTC-USD
2023-08-25 00:00:00+00:00,26047.66796875,BTC-USD
2023-08-26 00:00:00+00:00,26008.462890625,BTC-USD
2023-08-27 00:00:00+00:00,26089.693359375,BTC-USD
2023-08-28 00:00:00+00:00,26106.150390625,BTC-USD
2023-08-29 00:00:00+00:00,27727.392578125,BTC-USD
2023-08-30 00:00:00+00:00,27297.265625,BTC-USD
2023-08-31 00:00:00+00:00,25931.47265625,BTC-USD
2023-09-01 00:00:00+00:00,25800.724609375,BTC-USD
2023-09-02 00:00:00+00:00,25868.798828125,BTC-USD
2023-09-03 00:00:00+00:00,25969.56640625,BTC-USD
2023-09-04 00:00:00+00:00,25812.416015625,BTC-USD
2023-09-05 00:00:00+00:00,25779.982421875,BTC-USD
2023-09-06 00:00:00+00:00,25753.236328125,BTC-USD
2023-09-07 00:00:00+00:00,26240.1953125,BTC-USD
2023-09-08 00:00:00+00:00,25905.654296875,BTC-USD
2023-09-09 00:00:00+00:00,25895.677734375,BTC-USD
2023-09-10 00:00:00+00:00,25832.2265625,BTC-USD
2023-09-11 00:00:00+00:00,25162.654296875,BTC-USD
2023-09-12 00:00:00+00:00,25833.34375,BTC-USD
2023-09-13 00:00:00+00:00,26228.32421875,BTC-USD
2023-09-14 00:00:00+00:00,26539.673828125,BTC-USD
2023-09-15 00:00:00+00:00,26608.693359375,BTC-USD
2023-09-16 00:00:00+00:00,26568.28125,BTC-USD
2023-09-17 00:00:00+00:00,26534.1875,BTC-USD
2023-09-18 00:00:00+00:00,26754.28125,BTC-USD
2023-09-19 00:00:00+00:00,27211.1171875,BTC-USD
2023-09-20 00:00:00+00:00,27132.0078125,BTC-USD
2023-09-21 00:00:00+00:00,26567.6328125,BTC-USD
2023-09-22 00:00:00+00:00,26579.568359375,BTC-USD
2023-09-23 00:00:00+00:00,26579.390625,BTC-USD
2023-09-24 00:00:00+00:00,26256.826171875,BTC-USD
2023-09-25 00:00:00+00:00,26298.48046875,BTC-USD
2023-09-26 00:00:00+00:00,26217.25,BTC-USD
2023-09-27 00:00:00+00:00,26352.716796875,BTC-USD
2023-09-28 00:00:00+00:00,27021.546875,BTC-USD
2023-09-29 00:00:00+00:00,26911.720703125,BTC-USD
2023-09-30 00:00:00+00:00,26967.916015625,BTC-USD
2023-10-01 00:00:00+00:00,27983.75,BTC-USD
2023-10-02 00:00:00+00:00,27530.78515625,BTC-USD
2023-10-03 00:00:00+00:00,27429.978515625,BTC-USD
2023-10-04 00:00:00+00:00,27799.39453125,BTC-USD
2023-10-05 00:00:00+00:00,27415.912109375,BTC-USD
2023-10-06 00:00:00+00:00,27946.59765625,BTC-USD
2023-10-07 00:00:00+00:00,27968.83984375,BTC-USD
2023-10-08 00:00:00+00:00,27935.08984375,BTC-USD
2023-10-09 00:00:00+00:00,27583.677734375,BTC-USD
2023-10-10 00:00:00+00:00,27391.01953125,BTC-USD
2023-10-11 00:00:00+00:00,26873.3203125,BTC-USD
2023-10-12 00:00:00+00:00,26756.798828125,BTC-USD
2023-10-13 00:00:00+00:00,26862.375,BTC-USD
2023-10-14 00:00:00+00:00,26861.70703125,BTC-USD
2023-10-15 00:00:00+00:00,27159.65234375,BTC-USD
2023-10-16 00:00:00+00:00,28519.466796875,BTC-USD
2023-10-17 00:00:00+00:00,28415.748046875,BTC-USD
2023-10-18 00:00:00+00:00,28328.341796875,BTC-USD
2023-10-19 00:00:00+00:00,28719.806640625,BTC-USD
2023-10-20 00:00:00+00:00,29682.94921875,BTC-USD
2023-10-21 00:00:00+00:00,29918.412109375,BTC-USD
2023-10-22 00:00:00+00:00,29993.896484375,BTC-USD
2023-10-23 00:00:00+00:00,33086.234375,BTC-USD
2023-10-24 00:00:00+00:00,33901.52734375,BTC-USD
2023-10-25 00:00:00+00:00,34502.8203125,BTC-USD
2023-10-26 00:00:00+00:00,34156.6484375,BTC-USD
2023-10-27 00:00:00+00:00,33909.80078125,BTC-USD
2023-10-28 00:00:00+00:00,34089.57421875,BTC-USD
2023-10-29 00:00:00+00:00,34538.48046875,BTC-USD
2023-10-30 00:00:00+00:00,34502.36328125,BTC-USD
2023-10-31 00:00:00+00:00,34667.78125,BTC-USD
2023-11-01 00:00:00+00:00,35437.25390625,BTC-USD
2023-11-02 00:00:00+00:00,34938.2421875,BTC-USD
2023-11-03 00:00:00+00:00,34732.32421875,BTC-USD
2023-11-04 00:00:00+00:00,35082.1953125,BTC-USD
2023-11-05 00:00:00+00:00,35049.35546875,BTC-USD
2023-11-06 00:00:00+00:00,35037.37109375,BTC-USD
2023-11-07 00:00:00+00:00,35443.5625,BTC-USD
2023-11-08 00:00:00+00:00,35655.27734375,BTC-USD
2023-11-09 00:00:00+00:00,36693.125,BTC-USD
2023-11-10 00:00:00+00:00,37313.96875,BTC-USD
2023-11-11 00:00:00+00:00,37138.05078125,BTC-USD
2023-11-12 00:00:00+00:00,37054.51953125,BTC-USD
2023-11-13 00:00:00+00:00,36502.35546875,BTC-USD
2023-11-14 00:00:00+00:00,35537.640625,BTC-USD
2023-11-15 00:00:00+00:00,37880.58203125,BTC-USD
2023-11-16 00:00:00+00:00,36154.76953125,BTC-USD
2023-11-17 00:00:00+00:00,36596.68359375,BTC-USD
2023-11-18 00:00:00+00:00,36585.703125,BTC-USD
2023-11-19 00:00:00+00:00,37386.546875,BTC-USD
2023-11-20 00:00:00+00:00,37476.95703125,BTC-USD
2023-11-21 00:00:00+00:00,35813.8125,BTC-USD
2023-11-22 00:00:00+00:00,37432.33984375,BTC-USD
2023-11-23 00:00:00+00:00,37289.62109375,BTC-USD
2023-11-24 00:00:00+00:00,37720.28125,BTC-USD
2023-11-25 00:00:00+00:00,37796.79296875,BTC-USD
2023-11-26 00:00:00+00:00,37479.12109375,BTC-USD
2023-11-27 00:00:00+00:00,37254.16796875,BTC-USD
2023-11-28 00:00:00+00:00,37831.0859375,BTC-USD
2023-11-29 00:00:00+00:00,37858.4921875,BTC-USD
2023-11-30 00:00:00+00:00,37712.74609375,BTC-USD
2023-12-01 00:00:00+00:00,38688.75,BTC-USD
2023-12-02 00:00:00+00:00,39476.33203125,BTC-USD
2023-12-03 00:00:00+00:00,39978.390625,BTC-USD
2023-12-04 00:00:00+00:00,41980.09765625,BTC-USD
2023-12-05 00:00:00+00:00,44080.6484375,BTC-USD
2023-12-06 00:00:00+00:00,43746.4453125,BTC-USD
2023-12-07 00:00:00+00:00,43292.6640625,BTC-USD
2023-12-08 00:00:00+00:00,44166.6015625,BTC-USD
2023-12-09 00:00:00+00:00,43725.984375,BTC-USD
2023-12-10 00:00:00+00:00,43779.69921875,BTC-USD
2023-12-11 00:00:00+00:00,41243.83203125,BTC-USD
2023-12-12 00:00:00+00:00,41450.22265625,BTC-USD
2023-12-13 00:00:00+00:00,42890.7421875,BTC-USD
2023-12-14 00:00:00+00:00,43023.97265625,BTC-USD
2023-12-15 00:00:00+00:00,41929.7578125,BTC-USD
2023-12-16 00:00:00+00:00,42240.1171875,BTC-USD
2023-12-17 00:00:00+00:00,41364.6640625,BTC-USD
2023-12-18 00:00:00+00:00,42623.5390625,BTC-USD
2023-12-19 00:00:00+00:00,42270.52734375,BTC-USD
2023-12-20 00:00:00+00:00,43652.25,BTC-USD
2023-12-21 00:00:00+00:00,43869.15234375,BTC-USD
2023-12-22 00:00:00+00:00,43997.90234375,BTC-USD
2023-12-23 00:00:00+00:00,43739.54296875,BTC-USD
2023-12-24 00:00:00+00:00,43016.1171875,BTC-USD
2023-12-25 00:00:00+00:00,43613.140625,BTC-USD
2023-12-26 00:00:00+00:00,42520.40234375,BTC-USD
2023-12-27 00:00:00+00:00,43442.85546875,BTC-USD
2023-12-28 00:00:00+00:00,42627.85546875,BTC-USD
2023-12-29 00:00:00+00:00,42099.40234375,BTC-USD
2023-12-30 00:00:00+00:00,42156.90234375,BTC-USD
2023-12-31 00:00:00+00:00,42265.1875,BTC-USD
2024-01-01 00:00:00+00:00,44167.33203125,BTC-USD
2024-01-02 00:00:00+00:00,44957.96875,BTC-USD
2024-01-03 00:00:00+00:00,42848.17578125,BTC-USD
2024-01-04 00:00:00+00:00,44179.921875,BTC-USD
2024-01-05 00:00:00+00:00,44162.69140625,BTC-USD
2024-01-06 00:00:00+00:00,43989.1953125,BTC-USD
2024-01-07 00:00:00+00:00,43943.09765625,BTC-USD
2024-01-08 00:00:00+00:00,46970.50390625,BTC-USD
2024-01-09 00:00:00+00:00,46139.73046875,BTC-USD
2024-01-10 00:00:00+00:00,46627.77734375,BTC-USD
2024-01-11 00:00:00+00:00,46368.5859375,BTC-USD
2024-01-12 00:00:00+00:00,42853.16796875,BTC-USD
2024-01-13 00:00:00+00:00,42842.3828125,BTC-USD
2024-01-14 00:00:00+00:00,41796.26953125,BTC-USD
2024-01-15 00:00:00+00:00,42511.96875,BTC-USD
2024-01-16 00:00:00+00:00,43154.9453125,BTC-USD
2024-01-17 00:00:00+00:00,42742.65234375,BTC-USD
2024-01-18 00:00:00+00:00,41262.05859375,BTC-USD
2024-01-19 00:00:00+00:00,41618.40625,BTC-USD
2024-01-20 00:00:00+00:00,41665.5859375,BTC-USD
2024-01-21 00:00:00+00:00,41545.78515625,BTC-USD
2024-01-22 00:00:00+00:00,39507.3671875,BTC-USD
2024-01-23 00:00:00+00:00,39845.55078125,BTC-USD
2024-01-24 00:00:00+00:00,40077.07421875,BTC-USD
2024-01-25 00:00:00+00:00,39933.80859375,BTC-USD
2024-01-26 00:00:00+00:00,41816.87109375,BTC-USD
2024-01-27 00:00:00+00:00,42120.0546875,BTC-USD
2024-01-28 00:00:00+00:00,42035.59375,BTC-USD
2024-01-29 00:00:00+00:00,43288.24609375,BTC-USD
2024-01-30 00:00:00+00:00,42952.609375,BTC-USD
2024-01-31 00:00:00+00:00,42582.60546875,BTC-USD
2024-02-01 00:00:00+00:00,43075.7734375,BTC-USD
2024-02-02 00:00:00+00:00,43185.859375,BTC-USD
2024-02-03 00:00:00+00:00,42992.25,BTC-USD
2024-02-04 00:00:00+00:00,42583.58203125,BTC-USD
2024-02-05 00:00:00+00:00,42658.66796875,BTC-USD
2024-02-06 00:00:00+00:00,43084.671875,BTC-USD
2024-02-07 00:00:00+00:00,44318.22265625,BTC-USD
2024-02-08 00:00:00+00:00,45301.56640625,BTC-USD
2024-02-09 00:00:00+00:00,47147.19921875,BTC-USD
2024-02-10 00:00:00+00:00,47771.27734375,BTC-USD
2024-02-11 00:00:00+00:00,48293.91796875,BTC-USD
2024-02-12 00:00:00+00:00,49958.22265625,BTC-USD
2024-02-13 00:00:00+00:00,49742.44140625,BTC-USD
2024-02-14 00:00:00+00:00,51826.6953125,BTC-USD
2024-02-15 00:00:00+00:00,51938.5546875,BTC-USD
2024-02-16 00:00:00+00:00,52160.203125,BTC-USD
2024-02-17 00:00:00+00:00,51662.99609375,BTC-USD
2024-02-18 00:00:00+00:00,52122.546875,BTC-USD
2024-02-19 00:00:00+00:00,51779.14453125,BTC-USD
2024-02-20 00:00:00+00:00,52284.875,BTC-USD
2024-02-21 00:00:00+00:00,51839.1796875,BTC-USD
2024-02-22 00:00:00+00:00,51304.97265625,BTC-USD
2024-02-23 00:00:00+00:00,50731.94921875,BTC-USD
2024-02-24 00:00:00+00:00,51571.1015625,BTC-USD
2024-02-25 00:00:00+00:00,51733.23828125,BTC-USD
2024-02-26 00:00:00+00:00,54522.40234375,BTC-USD
2024-02-27 00:00:00+00:00,57085.37109375,BTC-USD
2024-02-28 00:00:00+00:00,62504.7890625,BTC-USD
2024-02-29 00:00:00+00:00,61198.3828125,BTC-USD
2024-03-01 00:00:00+00:00,62440.6328125,BTC-USD
2024-03-02 00:00:00+00:00,62029.84765625,BTC-USD
2024-03-03 00:00:00+00:00,63167.37109375,BTC-USD
2024-03-04 00:00:00+00:00,68330.4140625,BTC-USD
2024-03-05 00:00:00+00:00,63801.19921875,BTC-USD
2024-03-06 00:00:00+00:00,66106.8046875,BTC-USD
2024-03-07 00:00:00+00:00,66925.484375,BTC-USD
2024-03-08 00:00:00+00:00,68300.09375,BTC-USD
2024-03-09 00:00:00+00:00,68498.8828125,BTC-USD
2024-03-10 00:00:00+00:00,69019.7890625,BTC-USD
2024-03-11 00:00:00+00:00,72123.90625,BTC-USD
2024-03-12 00:00:00+00:00,71481.2890625,BTC-USD
2024-03-13 00:00:00+00:00,73083.5,BTC-USD
2024-03-14 00:00:00+00:00,71396.59375,BTC-USD
2024-03-15 00:00:00+00:00,69403.7734375,BTC-USD
2024-03-16 00:00:00+00:00,65315.1171875,BTC-USD
2024-03-17 00:00:00+00:00,68390.625,BTC-USD
2024-03-18 00:00:00+00:00,67548.59375,BTC-USD
2024-03-19 00:00:00+00:00,61912.7734375,BTC-USD
2024-03-20 00:00:00+00:00,67913.671875,BTC-USD
2024-03-21 00:00:00+00:00,65491.390625,BTC-USD
2024-03-22 00:00:00+00:00,63778.76171875,BTC-USD
2024-03-23 00:00:00+00:00,64062.203125,BTC-USD
2024-03-24 00:00:00+00:00,67234.171875,BTC-USD
2024-03-25 00:00:00+00:00,69958.8125,BTC-USD
2024-03-26 00:00:00+00:00,69987.8359375,BTC-USD
2024-03-27 00:00:00+00:00,69455.34375,BTC-USD
2024-03-28 00:00:00+00:00,70744.953125,BTC-USD
2024-03-29 00:00:00+00:00,69892.828125,BTC-USD
